,Car_name,mileage,dealer_name,Service_ratings,Service_reviews,consumer_ratings,consumer_reviews,price,Ext_color,Int_color,drive_train,fuel_type,transmission,engine
737,2020 BMW X7 xDrive40i,"14,004 mi.",EchoPark Automotive Salt Lake City Delivery Center,3.0,(2 reviews),4.9,(22 reviews),"$71,109", Arctic Gray Metallic , Tartufo , All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
738,2021 Subaru WRX STI Base,"11,685 mi.",Heritage Mazda Towson,4.8,"(1,396 reviews)",5.0,(2 reviews),"$48,900", Crystal White Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Manual,2.5L H4 16V MPFI DOHC Turbo
739,2020 Land Rover Defender 110 X,"27,352 mi.",,,,4.1,(6 reviews),"$89,750", Black , Beige , Four-wheel Drive ,Gasoline/Mild Electric Hybrid ,8-Speed A/T,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid
740,2018 Lexus ES 350 Base,"13,707 mi.",Auto Merchants Inc.,3.9,(142 reviews),4.9,(56 reviews),"$35,800", Eminent White Pearl , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
741,2018 Lexus RX 350 ,"29,869 mi.",CarMax Pleasant Hill - Now offering Curbside Pickup and Home Delivery,2.2,(3 reviews),4.8,(90 reviews),"$39,998", Black , Cream , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
742,2020 Acura MDX 3.5L w/Advance Package,"26,002 mi.",AutoSavvy Duncanville,5.0,(2 reviews),4.9,(50 reviews),"$39,000", Black , – , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
743,2008 Toyota Avalon Limited,"41,602 mi.",A Plus Auto Sales,3.1,(3 reviews),4.8,(58 reviews),"$14,990", Black , Beige , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
744,2020 Jaguar F-PACE S,"47,558 mi.",Jaguar Land Rover Boerne,5.0,(1 review),4.8,(20 reviews),"$47,560", Narvik Black , Ebony / Ebony , All-wheel Drive ,Gasoline ,Automatic,V6
745,2019 Audi Q5 2.0T Premium,"27,784 mi.",EchoPark Automotive Johnson City Delivery Center,3.7,(3 reviews),4.7,(42 reviews),"$34,789", Ibis White , Atlas Beige / Gray , All-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
746,2020 Ford Expedition Limited,"29,698 mi.",Stuckey Ford Bellefonte,,(0 reviews),4.9,(27 reviews),"$57,997", Agate Black , Ebony , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
747,2017 Chevrolet Corvette Grand Sport,"30,230 mi.",Ole Ben Franklin Motors Alcoa,4.2,(76 reviews),4.8,(157 reviews),"$60,987", Arctic White , Adrenaline Red , Rear-wheel Drive ,Gasoline ,8-Speed Automatic,6.2L V8 16V GDI OHV
748,2018 Toyota RAV4 LE,"42,702 mi.",Masano Auto Park,4.6,(121 reviews),4.8,(770 reviews),"$24,978", Blue , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
749,2017 Honda CR-V EX-L,"54,605 mi.",AutoLenders Voorhees,4.8,(450 reviews),4.8,(803 reviews),"$26,495", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
750,2020 Jeep Compass Trailhawk,"48,570 mi.",North Coast Auto Mall of Bedford,4.6,"(2,411 reviews)",4.8,(77 reviews),"$26,853", Granite Crystal Clearcoat Metallic , Black , Four-wheel Drive ,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC
751,2020 Audi Q3 45 S line Premium Plus,"40,432 mi.",Cascade Mazda,,(0 reviews),4.0,(38 reviews),"$38,794", Ibis White , Pearl Beige , All-wheel Drive ,Gasoline ,8-Speed Automatic,4 Cylinder Engine
752,2020 Mazda CX-5 Grand Touring,"19,707 mi.",Tacoma Pre-Owned Supercenter,4.0,(2 reviews),4.9,(140 reviews),"$35,465", Snowflake White Pearl Mica , Black , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded I-4 2.5 L/152
753,2019 Chevrolet Tahoe LT,"49,441 mi.",Alpha Motorsports Fredericksburg,4.6,"(1,130 reviews)",4.6,(70 reviews),"$42,900", White , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV
754,2018 Lincoln MKZ Reserve,"36,952 mi.",Unique Auto Center,4.2,(10 reviews),4.9,(45 reviews),"$25,995", Black , – , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
755,2023 Chevrolet Corvette Stingray w/2LT,190 mi.,,,,,,"$129,900", Gray , Red , Rear-wheel Drive ,Gasoline Fuel ,8-Speed A/T,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel
756,2018 Lexus ES 350 Base,"40,112 mi.",Vandergriff Hyundai,4.7,"(1,568 reviews)",4.9,(56 reviews),"$32,991", Eminent White Pearl , Parchment , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
757,2020 BMW X7 xDrive40i,"14,004 mi.",EchoPark Automotive Salt Lake City Delivery Center,3.0,(2 reviews),4.9,(22 reviews),"$71,109", Arctic Gray Metallic , Tartufo , All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
758,2021 Subaru WRX STI Base,"11,685 mi.",Heritage Mazda Towson,4.8,"(1,396 reviews)",5.0,(2 reviews),"$48,900", Crystal White Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Manual,2.5L H4 16V MPFI DOHC Turbo
759,2020 Land Rover Defender 110 X,"27,352 mi.",,,,4.1,(6 reviews),"$89,750", Black , Beige , Four-wheel Drive ,Gasoline/Mild Electric Hybrid ,8-Speed A/T,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid
760,2018 Lexus ES 350 Base,"13,707 mi.",Auto Merchants Inc.,3.9,(142 reviews),4.9,(56 reviews),"$35,800", Eminent White Pearl , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
761,2018 Lexus RX 350 ,"29,869 mi.",CarMax Pleasant Hill - Now offering Curbside Pickup and Home Delivery,2.2,(3 reviews),4.8,(90 reviews),"$39,998", Black , Cream , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
762,2020 Acura MDX 3.5L w/Advance Package,"26,002 mi.",AutoSavvy Duncanville,5.0,(2 reviews),4.9,(50 reviews),"$39,000", Black , – , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
763,2008 Toyota Avalon Limited,"41,602 mi.",A Plus Auto Sales,3.1,(3 reviews),4.8,(58 reviews),"$14,990", Black , Beige , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
764,2020 Jaguar F-PACE S,"47,558 mi.",Jaguar Land Rover Boerne,5.0,(1 review),4.8,(20 reviews),"$47,560", Narvik Black , Ebony / Ebony , All-wheel Drive ,Gasoline ,Automatic,V6
765,2019 Audi Q5 2.0T Premium,"27,784 mi.",EchoPark Automotive Johnson City Delivery Center,3.7,(3 reviews),4.7,(42 reviews),"$34,789", Ibis White , Atlas Beige / Gray , All-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
766,2020 Ford Expedition Limited,"29,698 mi.",Stuckey Ford Bellefonte,,(0 reviews),4.9,(27 reviews),"$57,997", Agate Black , Ebony , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
767,2017 Chevrolet Corvette Grand Sport,"30,230 mi.",Ole Ben Franklin Motors Alcoa,4.2,(76 reviews),4.8,(157 reviews),"$60,987", Arctic White , Adrenaline Red , Rear-wheel Drive ,Gasoline ,8-Speed Automatic,6.2L V8 16V GDI OHV
768,2018 Toyota RAV4 LE,"42,702 mi.",Masano Auto Park,4.6,(121 reviews),4.8,(770 reviews),"$24,978", Blue , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
769,2017 Honda CR-V EX-L,"54,605 mi.",AutoLenders Voorhees,4.8,(450 reviews),4.8,(803 reviews),"$26,495", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
770,2020 Jeep Compass Trailhawk,"48,570 mi.",North Coast Auto Mall of Bedford,4.6,"(2,411 reviews)",4.8,(77 reviews),"$26,853", Granite Crystal Clearcoat Metallic , Black , Four-wheel Drive ,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC
771,2020 Audi Q3 45 S line Premium Plus,"40,432 mi.",Cascade Mazda,,(0 reviews),4.0,(38 reviews),"$38,794", Ibis White , Pearl Beige , All-wheel Drive ,Gasoline ,8-Speed Automatic,4 Cylinder Engine
772,2020 Mazda CX-5 Grand Touring,"19,707 mi.",Tacoma Pre-Owned Supercenter,4.0,(2 reviews),4.9,(140 reviews),"$35,465", Snowflake White Pearl Mica , Black , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded I-4 2.5 L/152
773,2019 Chevrolet Tahoe LT,"49,441 mi.",Alpha Motorsports Fredericksburg,4.6,"(1,130 reviews)",4.6,(70 reviews),"$42,900", White , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV
774,2018 Lincoln MKZ Reserve,"36,952 mi.",Unique Auto Center,4.2,(10 reviews),4.9,(45 reviews),"$25,995", Black , – , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
775,2023 Chevrolet Corvette Stingray w/2LT,190 mi.,,,,,,"$129,900", Gray , Red , Rear-wheel Drive ,Gasoline Fuel ,8-Speed A/T,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel
776,2018 Lexus ES 350 Base,"40,112 mi.",Vandergriff Hyundai,4.7,"(1,568 reviews)",4.9,(56 reviews),"$32,991", Eminent White Pearl , Parchment , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
777,2020 BMW X7 xDrive40i,"14,004 mi.",EchoPark Automotive Salt Lake City Delivery Center,3.0,(2 reviews),4.9,(22 reviews),"$71,109", Arctic Gray Metallic , Tartufo , All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo
778,2021 Subaru WRX STI Base,"11,685 mi.",Heritage Mazda Towson,4.8,"(1,396 reviews)",5.0,(2 reviews),"$48,900", Crystal White Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Manual,2.5L H4 16V MPFI DOHC Turbo
